post_no,type,writer,body,time,day,hour,day_of_week,course1,course1_kcal,course1_protein,course1_na,course2,course2_kcal,course2_protein,course2_na
926901062,body,Kitchen B1,"[COURSE1]닭보쌈,잡곡밥,우거지된장국,어묵맛살볶음,무쌈*와사비마요623kcal(단백질:34g)Na함량:1632mg(염도:0.6%)[COURSE2]옛날카케라이스*새우튀김,우동국물,토마토두부카프라제,단호박샐러드1124kcal(단백질:27g)Na함량:1651mg(염도:0.5%)[샐러드바]그린샐러드,과일푸딩,계란과자,현미밥/백미밥,포기김치/깍두기",2023-03-08 11:15:00,2023-03-08,11:15,Wednesday,"닭보쌈,잡곡밥,우거지된장국,어묵맛살볶음,무쌈*와사비마요",623,34,1632.0,"옛날카케라이스*새우튀김,우동국물,토마토두부카프라제,단호박샐러드",1124.0,27.0,1651.0
926901063,body,Kitchen B1,"[COURSE1]키츠네우동,유부초밥,야채튀김,락교&산고추지944kcal(단백질:27g)Na함량:1501mg(염도:0.6%)[COURSE2]소고기된장찌개,잡곡밥,계란말이,멸치견과류볶음,시래기지짐799kcal(단백질:39g)Na함량:1381mg(염도:0.7%)[샐러드바]그린샐러드,이집트콩샐러드,누룽지,현미밥/백미밥,포기김치/깍두기",2023-03-08 18:10:00,2023-03-08,18:10,Wednesday,"키츠네우동,유부초밥,야채튀김,락교&산고추지",944,27,1501.0,"소고기된장찌개,잡곡밥,계란말이,멸치견과류볶음,시래기지짐",799.0,39.0,1381.0
926901065,body,Kitchen B1,"[COURSE1]닭개장,잡곡밥,섭산적구이,삼색묵*양념장,무생채848kcal(단백질:43g)Na함량:1172mg(염도:0.6%)[COURSE2]돈육장조림비빔밥,근대된장국,포테이토두부스틱,미니새송이볶음763kcal(단백질:33g)Na함량:1565mg(염도:0.6%)[샐러드바]그린샐러드,다시마튀각,바나나,현미밥/백미밥,포기김치/깍두기",2023-03-09 18:20:00,2023-03-09,18:20,Thursday,"닭개장,잡곡밥,섭산적구이,삼색묵*양념장,무생채",848,43,1172.0,"돈육장조림비빔밥,근대된장국,포테이토두부스틱,미니새송이볶음",763.0,33.0,1565.0
926901066,body,Kitchen B1,"[COURSE1]순대전골,잡곡밥,두부양념조림,연근조림,오이지무침858kcal(단백질:41g)Na함량:1328mg(염도:0.6%)[COURSE2]열무김치비빔밥*계란프라이,꼬치어묵국,너비아니구이,마늘쫑볶음,볶음고추장748kcal(단백질:34g)Na함량:1364mg(염도:0.5%)[샐러드바]그린샐러드,천사채샐러드,누룽지,현미밥/백미밥,배추겉절이/깍두기",2023-03-10 11:21:00,2023-03-10,11:21,Friday,"순대전골,잡곡밥,두부양념조림,연근조림,오이지무침",858,41,1328.0,"열무김치비빔밥*계란프라이,꼬치어묵국,너비아니구이,마늘쫑볶음,볶음고추장",748.0,34.0,1364.0
926901067,body,Kitchen B1,"[COURSE1]해물잡채덮밥,계란파국,깐풍육,짜사이무침1077kcal(단백질:34g)Na함량:1684mg(염도:0.5%)[샐러드바]그린샐러드,푸실리샐러드,수정과,현미밥/백미밥,포기김치/깍두기",2023-03-10 18:21:00,2023-03-10,18:21,Friday,"해물잡채덮밥,계란파국,깐풍육,짜사이무침",1077,34,1684.0,NaN,NaN,NaN,NaN
926901070,body,Kitchen B1,"[COURSE1]황태해장국,잡곡밥,돈육고추장볶음,쥐어채볶음,열무나물835kcal(단백질:49g)Na함량:1348mg(염도:0.6%)[COURSE2]알리오올리오파스타,옥수수크림수프.바나나브륄레,블루베리무피클641kcal(단백질:27g)Na함량:796mg(염도:0.5%)[샐러드바]그린샐러드,코울슬로샐러드,식혜현미밥/백미밥,포기김치/깍두기",2023-03-13 11:15:00,2023-03-13,11:15,Monday,"황태해장국,잡곡밥,돈육고추장볶음,쥐어채볶음,열무나물",835,49,1348.0,"알리오올리오파스타,옥수수크림수프.바나나브륄레,블루베리무피클",641.0,27.0,796.0
926901072,body,Kitchen B1,"[COURSE1]콩비지찌개,잡곡바,돈저냐구이,메추리알조림,맛살겨자채무침768kcal(단백질:39g)Na함량:1420mg(염도:0.6%)[COURSE2]소고기우엉볶음밥*계란프라이,아욱된장국,치킨앱칩스,실곤약채소무침1104kcal(단백질:40g)Na함량:1444mg(염도:0.5%)[샐러드바]그린샐러드,렌틸콩샐러드,아이스티,현미밥/백미밥,포기김치/깍두기",2023-03-13 18:09:00,2023-03-13,18:09,Monday,"콩비지찌개,잡곡바,돈저냐구이,메추리알조림,맛살겨자채무침",768,39,1420.0,"소고기우엉볶음밥*계란프라이,아욱된장국,치킨앱칩스,실곤약채소무침",1104.0,40.0,1444.0
926901074,body,Kitchen B1,"[COURSE1]찜닭&찹쌀누룽지,잡곡밥,콩가루배추국,구운김,무말랭이무침,초코케이크1198kcal(단백질:56g)Na함량:1348mg(염도:0.6%)[COURSE2]돈까스김치나베,쌀밥(소),후리가께계란찜,락교무침,초코케이크1017kcal(단백질:35g)Na함량:1455mg(염도:0.7%)[샐러드바]그린샐러드,살사푸실리샐러드,현미밥/백미밥,포기김치/열무김치",2023-03-14 11:19:00,2023-03-14,11:19,Tuesday,"찜닭&찹쌀누룽지,잡곡밥,콩가루배추국,구운김,무말랭이무침,초코케이크",1198,56,1348.0,"돈까스김치나베,쌀밥(소),후리가께계란찜,락교무침,초코케이크",1017.0,35.0,1455.0
926901075,body,Kitchen B1,"[COURSE1]통마늘돼지불백,잡곡밥,고추장찌개,탕평채,치커리무침761kcal(단백질:49g)Na함량:1468mg(염도:0.6%)[COURSE2]핫도그떡볶이,어묵국,참치마요덮밥,모듬튀김,한입단무지1099kcal(단백질:50g)Na함량:1386mg(염도:0.5%)[샐러드바]그린샐러드,바나나칩샐러드,웨하스현미밥/백미밥,포기김치/깍두기",2023-03-14 18:11:00,2023-03-14,18:11,Tuesday,"통마늘돼지불백,잡곡밥,고추장찌개,탕평채,치커리무침",761,49,1468.0,"핫도그떡볶이,어묵국,참치마요덮밥,모듬튀김,한입단무지",1099.0,50.0,1386.0
926901077,body,Kitchen B1,"[COURSE1]소고기샤브샤브전골,잡곡밥,옛날소시지전,두부브로콜리무침,콩나물무침735kcal(단백질:34g)Na함량:1370mg(염도:0.6%)[COURSE2]새우계란볶음밥*자장소스,짬뽕국,군만두유린기,중국식오이절임860kcal(단백질:27g)Na함량:1426mg(염도:0.6%)[샐러드바]그린샐러드,과일푸딩,오미자차,현미밥/백미밥,포기김치/깍두기",2023-03-15 11:24:00,2023-03-15,11:24,Wednesday,"소고기샤브샤브전골,잡곡밥,옛날소시지전,두부브로콜리무침,콩나물무침",735,34,1370.0,"새우계란볶음밥*자장소스,짬뽕국,군만두유린기,중국식오이절임",860.0,27.0,1426.0
926901078,body,Kitchen B1,"[COURSE1]동태매운탕,잡곡밥,미트볼케찹조림,가지양념구이,무들깨나물888kcal(단백질:59g)Na함량:1468mg(염도:0.6%)[COURSE2]오야꼬동,우동국물,감자고로케,양파초절임755kcal(단백질:45g)Na함량:1381mg(염도:0.5%)[샐러드바]그린샐러드,판넬샐러드,방울토마토,현미밥/백미밥,포기김치/깍두기",2023-03-15 18:26:00,2023-03-15,18:26,Wednesday,"동태매운탕,잡곡밥,미트볼케찹조림,가지양념구이,무들깨나물",888,59,1468.0,"오야꼬동,우동국물,감자고로케,양파초절임",755.0,45.0,1381.0
926901080,body,Kitchen B1,"[COURSE1]돼지양념구이*구운양파,잡곡밥,김칫국,알감자조림,참나물겉절이801kcal(단백질:47g)Na함량:1472mg(염도:0.6%)[COURSE2]<헬시데이>오므라이스*베지함박,미소시루,엔젤헤어샐러드,채소피클618kcal(단백질:23g)Na함량:1090mg(염도:0.5%)[샐러드바]그린샐러드,요거트,토핑3종,현미밥/백미밥,포기김치/깍두기",2023-03-16 11:23:00,2023-03-16,11:23,Thursday,"돼지양념구이*구운양파,잡곡밥,김칫국,알감자조림,참나물겉절이",801,47,1472.0,"<헬시데이>오므라이스*베지함박,미소시루,엔젤헤어샐러드,채소피클",618.0,23.0,1090.0
926901082,body,Kitchen B1,"[COURSE1]해물볶음우동,굴소스볶음밥,두부장국,모듬춘구너,짜사이무침846kcal(단백질:27g)Na함량:1323mg(염도:0.5%)[COURSE2]고구마닭갈비,잡곡밥,미역국,부들어묵볶음,깻잎지무침817kcal(단백질:38g)Na함량:1440mg(염도:0.5%)[샐러드바]그린샐러드,연근샐러드,제크,현미밥/백미밥,포기김치/깍두기",2023-03-16 18:23:00,2023-03-16,18:23,Thursday,"해물볶음우동,굴소스볶음밥,두부장국,모듬춘구너,짜사이무침",846,27,1323.0,"고구마닭갈비,잡곡밥,미역국,부들어묵볶음,깻잎지무침",817.0,38.0,1440.0
926901083,body,Kitchen B1,"[COURSE1]순두부찌개(+계란한알),잡곡밥,도톰완자전,모듬콩자반,숙주나물842kcal(단백질:50g)Na함량:1456mg(염도:0.6%)[COURSE2]삼색수제비,꼬막영양밥*양념장,메밀전병,청경채겉절이1042kcal(단백질:28g)Na함량:1330mg(염도:0.5%)[샐러드바]그린샐러드,마카로니샐러드,오렌지,현미밥/백미밥,배추겉절이/깍두기",2023-03-17 10:55:00,2023-03-17,10:55,Friday,"순두부찌개(+계란한알),잡곡밥,도톰완자전,모듬콩자반,숙주나물",842,50,1456.0,"삼색수제비,꼬막영양밥*양념장,메밀전병,청경채겉절이",1042.0,28.0,1330.0
926901084,body,Kitchen B1,"[COURSE1]장터국밥,잡곡밥,두부계란전,햄느타리버섯볶음,해초무침888kcal(단백질:42g)Na함량:1741mg(염도:0.6%)[샐러드바]그린샐러드,과일푸딩,매실차현미밥/백미밥,포기김치/열무김치글옵션",2023-03-17 18:21:00,2023-03-17,18:21,Friday,"장터국밥,잡곡밥,두부계란전,햄느타리버섯볶음,해초무침",888,42,1741.0,NaN,NaN,NaN,NaN
926901088,body,Kitchen B1,"[COURSE1]부대찌개*라면사리,잡곡밥,피쉬커틀릿도토리묵무침,얼갈이된장나물1132kcal(단백질:42g)Na함량:1292mg(염도:0.6%)[COURSE2]소고기달걀덮밥,우동국물,새우튀김,산고추지&한입단무지853kcal(단백질:40g)Na함량:1165mg(염도:0.5%)[샐러드바]그린샐러드,천사채샐러드,계란과자현미밥/백미밥,포기김치/깍두기",2023-03-20 11:23:00,2023-03-20,11:23,Monday,"부대찌개*라면사리,잡곡밥,피쉬커틀릿도토리묵무침,얼갈이된장나물",1132,42,1292.0,"소고기달걀덮밥,우동국물,새우튀김,산고추지&한입단무지",853.0,40.0,1165.0
926901089,body,Kitchen B1,"[COURSE1]계림닭볶음탕,잡곡밥,근대된장국,명엽채볶음,모듬채소겉절이1097kcal(단백질:58g)Na함량:1451mg(염도:0.6%)[COURSE2]오징어볶음덮밥,미소시루,계란말이,오이양파무침724kcal(단백질:38g)Na함량:1027mg(염도:0.5%)[샐러드바]그린샐러드,오리엔탈D/흑임자D,요거트,토핑3종,현미밥/백미밥,포기김치/깍두기",2023-03-20 18:29:00,2023-03-20,18:29,Monday,"계림닭볶음탕,잡곡밥,근대된장국,명엽채볶음,모듬채소겉절이",1097,58,1451.0,"오징어볶음덮밥,미소시루,계란말이,오이양파무침",724.0,38.0,1027.0
926901090,body,Kitchen B1,"[COURSE1]참나물제육불고기,잡곡밥,물만두국,표고버섯호박볶음,무생채819kcal(단백질:54g)Na함량:1144mg(염도:0.5%)[COURSE2]아몬드크럼블포크커틀릿,흑미밥,양송이크림수프,에그스프레드&모닝,오이피클1088kcal(단백질:43g)Na함량:1105mg(염도:0.5%)[샐러드바]그린샐러드,후르츠콘샐러드,석류차현미밥/백미밥,포기김치/열무김치",2023-03-21 11:21:00,2023-03-21,11:21,Tuesday,"참나물제육불고기,잡곡밥,물만두국,표고버섯호박볶음,무생채",819,54,1144.0,"아몬드크럼블포크커틀릿,흑미밥,양송이크림수프,에그스프레드&모닝,오이피클",1088.0,43.0,1105.0
926901091,body,Kitchen B1,"[COURSE1]명란크림파스타,콤비에니션피자,오이피클*할라피뇨,탄산음료1048kcal(단백질:37g)Na함량:1299mg(염도:0.5%)[COURSE2]백순대볶음&양념장,잡곡밥,배추된장국,둥근어묵조림,무쌈겨자채무침968kcal(단백질:32g)Na함량:1406mg(염도:0.5%)[샐러드바]그린샐러드,이집트콩샐러드,초코과자현미밥/백미밥,포기김치/깍두기",2023-03-21 18:19:00,2023-03-21,18:19,Tuesday,"명란크림파스타,콤비에니션피자,오이피클*할라피뇨,탄산음료",1048,37,1299.0,"백순대볶음&양념장,잡곡밥,배추된장국,둥근어묵조림,무쌈겨자채무침",968.0,32.0,1406.0
926901092,body,Kitchen B1,"[COURSE1]육감쫄면(쫄면+불고기),후리가께볶음밥,두부장국,왕갈비만두찜,락교치자단무지1079kcal(단백질:42g)Na함량:1344mg(염도:0.5%)[COURSE2]소고기미역국,잡곡밥,온두부&볶음김치,계란장조림,시금치나물660kcal(단백질:35g)Na함량:1330mg(염도:0.6%)[샐러드바]그린샐러드,요거트,토핑3종,현미밥/백미밥,포기김치/깍두기",2023-03-22 11:15:00,2023-03-22,11:15,Wednesday,"육감쫄면(쫄면+불고기),후리가께볶음밥,두부장국,왕갈비만두찜,락교치자단무지",1079,42,1344.0,"소고기미역국,잡곡밥,온두부&볶음김치,계란장조림,시금치나물",660.0,35.0,1330.0
926901093,body,Kitchen B1,"[COURSE1]돼지국밥,잡곡밥,해물완자전,브로콜리통마늘볶음,고추지무침967kcal(단백질:51g)Na함량:1356mg(염도:0.6%)[COURSE2]부타동,무채국,타코야끼,맑은오이지무침919kcal(단백질:52g)Na함량:1007mg(염도:0.5%)[샐러드바]그린샐러드,마카로니샐럳,오렌지,현미밥/백미밥,포기김치/깍두기",2023-03-22 18:19:00,2023-03-22,18:19,Wednesday,"돼지국밥,잡곡밥,해물완자전,브로콜리통마늘볶음,고추지무침",967,51,1356.0,"부타동,무채국,타코야끼,맑은오이지무침",919.0,52.0,1007.0
926901094,body,Kitchen B1,"[COURSE1]닭간장불고기,콩나물밥,유채된장국,멸치견과류볶음,고들빼기무침853kcal(단백질:42g)Na함량:1361mg(염도:0.6%)[COURSE2]반반커리*그릴소시지구이,유부국,야채튀김,연두부샐러드1006kcal(단백질:36g)Na함량:1297mg(염도:0.5%)[샐러드바]그린샐러드,과일푸딩,제크,현미밥/백미밥,포기김치/깍두기",2023-03-23 11:15:00,2023-03-23,11:15,Thursday,"닭간장불고기,콩나물밥,유채된장국,멸치견과류볶음,고들빼기무침",853,42,1361.0,"반반커리*그릴소시지구이,유부국,야채튀김,연두부샐러드",1006.0,36.0,1297.0
926901095,body,Kitchen B1,"[COURSE1]자반고등어구이,잡곡밥,냉이된장찌개,잡채,고구마순들깨볶음947kcal(단백질:51g)Na함량:1339mg(염도:0.7%)[COURSE2]열무돈육덮밥,팽이장국,모듬크로켓,마늘쫑무침1074kcal(단백질:44g)Na함량:1095mg(염도:0.5%)[샐러드바]그린샐러드,실곤약샐러드,아이스티현미밥/백미밥,배추겉절이/깍두기",2023-03-23 18:21:00,2023-03-23,18:21,Thursday,"자반고등어구이,잡곡밥,냉이된장찌개,잡채,고구마순들깨볶음",947,51,1339.0,"열무돈육덮밥,팽이장국,모듬크로켓,마늘쫑무침",1074.0,44.0,1095.0
926901097,body,Kitchen B1,"[COURSE1]<런치스페셜>목살스테이크(계란프라이,파인애플,샐러드),김치볶음밥/크림수프,갈릭감자튀김,모듬채소피클1109kcal(단백질:49g)Na함량:1373mg(염도:0.5%)[COURSE2]<런치스페셜>목살스테이크(계란프라이,파인애플,샐러드),김치볶음밥/크림수프,갈릭감자튀김,모듬채소피클1109kcal(단백질:49g)Na함량:1373mg(염도:0.5%)[샐러드바]그린샐러드,토핑3종(블랙올리브,키드니빈스,크루통),사과현미밥/백미밥,포기김치/열무김치",2023-03-24 11:09:00,2023-03-24,11:09,Friday,"<런치스페셜>목살스테이크(계란프라이,파인애플,샐러드),김치볶음밥/크림수프,갈릭감자튀김,모듬채소피클",1109,49,1373.0,"<런치스페셜>목살스테이크(계란프라이,파인애플,샐러드),김치볶음밥/크림수프,갈릭감자튀김,모듬채소피클",1109.0,49.0,1373.0
926901098,body,Kitchen B1,"[COURSE1]전주콩나물국밥,잡곡밥,언양식불고기,미니새송이볶음,청경채겉절이781kcal(단백질:35g)Na함량:1070mg(염도:0.6%)[샐러드바]그린샐러드,푸실리샐러드,알새우칩현미밥/백미밥,포기김치/석박지",2023-03-24 18:19:00,2023-03-24,18:19,Friday,"전주콩나물국밥,잡곡밥,언양식불고기,미니새송이볶음,청경채겉절이",781,35,1070.0,NaN,NaN,NaN,NaN
926901102,body,Kitchen B1,"[COURSE1]사천자장면,중국식볶음밥(소),계란파국,간장탕수육,치자단무지989kcal(단백질:43g)Na함량:1304mg(염도:0.5%)[COURSE2]제육두루치기*온두부,잡곡밥,아욱된장국,감자채볶음,콩나물무침802kcal(단백질:52g)Na함량:1093mg(염도:0.6%)[샐러드바]그린샐러드,모듬콩샐러드,웨하스,현미밥/백미밥,포기김치/깍두기",2023-03-27 11:19:00,2023-03-27,11:19,Monday,"사천자장면,중국식볶음밥(소),계란파국,간장탕수육,치자단무지",989,43,1304.0,"제육두루치기*온두부,잡곡밥,아욱된장국,감자채볶음,콩나물무침",802.0,52.0,1093.0
926901103,body,Kitchen B1,"[COURSE1]만두전골,잡곡밥,미트볼케찹조림,쥐어채볶음,미역줄기볶음1103kcal(단백질:50g)Na함량:1352mg(염도:0.6%)[COURSE2]몽골리안치킨덮밥,어묵국,김말이강정,블루베리무피클708kcal(단백질:27g)Na함량:1205mg(염도:0.5%)[샐러드바]그린샐러드,쿠스쿠스샐러드,유자차현미밥/백미밥,포기김치/깍두기",2023-03-27 18:19:00,2023-03-27,18:19,Monday,"만두전골,잡곡밥,미트볼케찹조림,쥐어채볶음,미역줄기볶음",1103,50,1352.0,"몽골리안치킨덮밥,어묵국,김말이강정,블루베리무피클",708.0,27.0,1205.0
926901104,body,Kitchen B1,"[COURSE1]참치김치찌개,잡곡밥,돈저냐구이.건새우마늘쫑볶음,풀무원도시락김633kcal(단백질:30g)Na함량:1185mg(염도:0.7%)[COURSE2]순살치즈치킨까스*구운채소,양송이수프,흑미밥(소),시금치펜네파스타샐러드,오이피클992kcal(단백질:31g)Na함량:1274mg(염도:0.5%)[샐러드바]그린샐러드,바나나칩샐러드,매실차,현미밥/백미밥,포기김치/열무김치",2023-03-28 11:15:00,2023-03-28,11:15,Tuesday,"참치김치찌개,잡곡밥,돈저냐구이.건새우마늘쫑볶음,풀무원도시락김",633,30,1185.0,"순살치즈치킨까스*구운채소,양송이수프,흑미밥(소),시금치펜네파스타샐러드,오이피클",992.0,31.0,1274.0
926901105,body,Kitchen B1,"[COURSE1]뚝배기불고기,잡곡밥,단호박채전,메추리알조림,상추치커리무침845kcal(단백질:41g)Na함량:1342mg(염도:0.5%)[COURSE2]목살필라프&계란프라이,얼갈이된장국,피쉬앤칩스,무말랭이무침935kcal(단백질:36g)Na함량:1063mg(염도:0.5%)[샐러드바]그린샐러드,요거트,토핑3종,현미밥/백미밥,포기김치/깍두기",2023-03-28 18:08:00,2023-03-28,18:08,Tuesday,"뚝배기불고기,잡곡밥,단호박채전,메추리알조림,상추치커리무침",845,41,1342.0,"목살필라프&계란프라이,얼갈이된장국,피쉬앤칩스,무말랭이무침",935.0,36.0,1063.0
